created_at,screen_name,text,label
5/13/2021 14:54,Bpribas1," @setkabgoid @Kemlu_RI Hallah ngapain repot-repot mikirin Palestina bu sejak saya belum lahir hingga setua ini Palestina dan Israel sering bentrok/perang, kenapa Palestina tidak meminta bantuan kepada negara tetangganya seperti Arab, Mesir, Turki kenapa ke Indonesia yang relatif lbh jauh ? Aneh !",2
5/13/2021 14:58,SerencengKopi," @aji_siho @dnssantana95 @gamapila @detikcom Hanya tuhan, turki dan israel yang tau. Intinya sih pasti ada mutualisme terutama erdogan kayaknya menekankan perdamaian palestina. Keliatan dari sikap beliau membela mati-matian islam dan palestina",1
5/13/2021 15:00,yudhawijaya_k, Tolong dong Palestina dan Israel itu bukan konflik agama ya sayangku,0
5/13/2021 15:08,Megatop99, @KemenPU Palestina dan Israel sama2 bandel,0
5/13/2021 15:16,pashitweets, @sarifidris apakah hamas membaur dengan rakyat supaya mereka bisa mengantisipasi serangan dadakan israel terhadap warga palestina?,0
5/13/2021 15:20,Catatan_ali7, Yang saya amati banyak yang gak paham dipaksakan paham dalam konflik PALESTINA DAN ISRAEL jadinya malah Menimbulkan masalah baru Ribut Masalah RAS AGAMA Minoritas dan Mayoritas haduh ðð  Fokus saja se,1
5/13/2021 15:22,mnatsir17, @Jhonnes94056567 @Mdy_Asmara1701 Artinya kamu gka peduli ya dengan kebiadaban Israel Yahudi laknatulloh kepada rakyat Palestina..?,2
5/13/2021 15:24,nyolongsate, @bwarmed Jangan2 Hamas itu Israel. Hamas dibutuhkan Israel untuk melegitimasi serangan ke Palestina. Kita tau roket Hamas letoy dan gak destruktif. Tapi dengan adanya roket itu,0
5/13/2021 15:25,kaki_fluffy," @MataIndonesia8 yang nyerang duluan Israel, tapi yang teriak jadi korban Israel. Awal karena protes penggusuran penduduk Palestina, gak ada hamas kali ini. kamu ngatain jangan termakan propaganda, tapi kamu sendiri nyebarin propaganda amiriki dan Israel. Kadrun juga lo ð¤£",1
5/13/2021 15:36,AliyudinRahman, Konflik Israel VS Palestina ialah pintu Perang saudara dan jika terjadi pecah perang,0
5/13/2021 15:39,maelokak, Ada aja masyarakat Indonesia yang mendukung Israel yang jelas-jelas pelaku penindasan.   Perang pemikiran on going. Belokin konflik Israel Palestina jadi isu mayoritas minoritas.  Hasilnya,1
5/13/2021 15:41,SBSembiring, @hasmibakhtiar Serangan roket Hamas akan jadi dalih Israel lebih keras menggempur. Pasukan Israel sudah siapkan serangan darat melumpuhkan Hamas ke daerah Palestina. Kekuatan militer Israel tidak seban,0
5/13/2021 15:43,republikwayang, Mengapa palestina dan israel berperang? seharusnya pemerintah bukan hanya mampu bicara mengecam tp lbh pd bukti nyata.   https://t.co/r6xQUDcytr,0
5/13/2021 15:52,detikcom, Israel terus melancarkan serangan udara ke Jalur Gaza di hari perayaan Idul Fitri. Hingga Kamis pagi,1
5/13/2021 16:01,JayaKat36918366," @cinta_zid @hasmibakhtiar Aku hanya menganalisa kekuatan HAMAS dan kekuatan ISRAEL, DAMPAK SERANGAN HAMAS DAN ISRAEL SANGAT MENGERIKAN BAGI RAKYAT SIPIL PALESTINA YANG TIDAK BERDOSA. 83 nyawa korban rakyat sipil PALESTINA. Mau tambah berapa lagi ? POSISI HAMAS BERLINDUNG DI BAWAH TANAH PEMUKIMAN PENDUDUK.",1
5/13/2021 16:03,cinta_zid, @JayaKat36918366 @hasmibakhtiar Tidak melawanpun israel selalu membunuh rakyat palestina. Kenapa harus diam dengan penjajahan?.,0
5/13/2021 16:16,RasputinKW," Entahlah, mengapa berita serangan Israel Palestina begitu besar, sangat berbeda jauh dengan pembantaian Yaman yang sudah berjalan beberapa tahun ini...ð¢ð¢  https://t.co/Vkcx0YSzoM",0
5/13/2021 16:21,PsEdWlN," Israel ""menetralisir"" para pemimpin kunci kelompok teroris Hamas dan Jihad Islam yang bertanggung jawab atas serangan teror roket ke Israel. Intel Israel bekerja akurat. Teroris Palestina pun bingung",1
5/13/2021 16:21,zeitblizt," Hmm.. dari tadi di tiktok wa dan lain lain isinya Konflik Palestina dan Israel.. Ada yang pro Palestine, ada pula yang sebaiknya, media pun ke bagi dua kubu gak tau mana yang bener. ð¤¦ââï¸ wtf with the world~~ Dan lbh baik ga ush cari2 tau dan memihak siapapun~~",2
5/13/2021 16:35,ceweanon5," @MFaizGhifari Mas @MFaizGhifari kenapa yah Zionis Israel itu mendominasi dan tak terkalahkan banget? Jangankan Negara lain, PBB atau Bahkan hampir semua negara di semenanjung Arab saja gak mampu menahan gerilya Israel terhadap Palestina. Konon Turki juga masih ada diplomatik juga dengan Israel. Terimakasih",2
5/13/2021 16:38,nolifesboi, Tidak mau komentar tentang palestina dan israel bukan berarti pro israel ya kawan,0
5/13/2021 17:16,Lampu_Jin, @hnurwahid Saya juga mendukung aksi dan reaksi dari Indonesia dengan mengirim seluruh pengurus dan pendukung partai pks ke Palestina untuk berjihad melawan Israel..,1
5/13/2021 17:26,ujangjrmk98," @AyaIsleemEn semoga Allah memberi kemenangan besar buat palestina,  dan menghancurkan  israel dan sekutunya,  dengan kehancuran yang hebat",1
5/13/2021 17:43,sulistiawan_rd, Justru negara pecahan soviet yang menghimbau.  Vladimir Putin Desak Konflik Israel dan Palestina Segera Dihentikan,1
5/13/2021 17:43,Imronich," bukalah hubungan diplomatik dengan israel biar bisa ikut perundingan dengan pemimpin israel, ajak baik2 untuk bisa kasih merdeka ke palestina, klau dengan cara halus sudah tidak bisa lobi liga arab hancurkan israel  Beres kan kerja harus ada progress",1
5/13/2021 17:44,ketertibanumum, laporan situasi konflik palestina 1. ekstrim kanan yahudi serang wartawan 2. roket israel berhasil hantam 'pabrik' roket &amp; 'pusat kendali' drone hamas 3. pasukan darat israel siap masuk gaza,1
5/13/2021 17:50,Yanto61896024," @hoca_911 @AlissaWahid Siapa yang bilang orang Non muslim pendukung Israel woi, jangan tidur terus lah. Disana orang2 palestina yang beragama Kristen juga dibantai sama Israel. pemuka Agama kristen dan Katholik juga prihatin dengan keadaan ini.tapi gereja kita disni malah sering di Bom loh.",0
5/13/2021 17:53,geekscomrade," Bro intinya sama aja, yang satu fasis yang satu lagi juga fasis mau gak pake senjata atau antar negara kek. Sama-sama mayoritas yang merasa paling berhak mendominasi. gue juga gak tapal kuda. Ketidakadilan di Palestina, dan Israel lahirnya juga salah satunya dari supremasi.",1
5/13/2021 17:54,Hazeskw," Konflik Palestina-Israel itu GAMPANG BANGET solusinya.  Hapus negara Palestina dan Israel, bikin negara baru apa kek namanya, Jerusalem juga boleh.  Warga luar ke negara jadi warga negara baru.  Toh manusia hidup cuma butuh tanah sejengkal.  yang susah itu ego manusia nya.",2
5/13/2021 18:24,notyouradvisor," @amariesssv Selama berpandangan Israel Palestina konflik agama, jadi wajar ada agama tertentu yang mendukung tindakan suara negara dengan agama tertentu.  Sudut pandang nya sudah bukan lagi penjajahan dan perampasan hak hidup",1
5/13/2021 18:45,rainmakerfellow, Aing teh sebenernya udah berjanji sama diri sendiri gak akan bahas hal2 yang serius lagi di twitter apalagi tentang konflik israel-palestina,2
5/13/2021 18:58,RPanggaleh," @hansdavidian Goblok lu over dosis ; membandingkan kondisi bangsa Palestina di bawah penjajahan Israel dengan kondisi minoritas di Indo. Indonesia masih punya PR dalam toleransi? Iya. Bahkan Amerika pun.  ""Gue tertindas banget di Indonesia. Lu jangan  bela Palestina yang tertindas!",2
5/13/2021 19:37,hendraputrasiag," @logic_editor Saya kristen dan saya mengutuk hamas dan israel yang menyebabkan kematin rakyat sipil. Terus, apa maksud kamu minoritas di tulisan mu? Belajar lah kita untuk saling menghormati sesama anak bangsa. Jangan kedangkalan pengetahuan kamu akan masalah palestina-israel saat ini membuat bodoh.",2
5/13/2021 19:47,CherylTanzil, Asal mula konflik tanah yang eskalasinya makin besar sampai berbalas roket antara Israel dan Palestina. Ternyata perselisihan swasta tapi dibawa ke ranah politik dan etnis. ðð¼  https://t.co/Pz3w,0
5/13/2021 19:48,mhuseinali, @Galaksono Konflik India-Pakistan-Bangladesh ada karena Inggris ngaco gambar peta. Misahin dua wilayah negara itu tapi asal-asalan.  Konflik Israel-Palestina juga sama wkwk,2
5/13/2021 19:58,TurnBackWahabi, @GunRomli Itu narasi yang dipropagandakan israel untuk menyederhanakan penjajahan mereka sebagai konflik hamas vs israel.. Palestina bukan sekedar hamas,0
5/13/2021 20:00,yo_yo_yo_yo0,daripada kamu comot video yang jelas2 dari orang yang enggak punya hati. Mending kamu cari dulu sejarahnya konflik palestina dan israel. Israel jelas2 sudah dan sedang melakukan genosida. Dan di palestina bukan cuma ada orang islam. Ini konflik bukan tentang agama.,1
5/13/2021 20:10,TurnBackWahabi," Kalau sesederhana itu israel mau menuruti pbb maka Palestina tidak akan seperti sekarang, Nyatanya selama ini israel telah melanggar semua putusan, menentang semua hukum, &amp; pbb cuma sibuk debat mau mengecam atau tidak dengan selalu di tentang as Sampai kapan harus diam diserang??",1
5/13/2021 20:16,trahkartasura, @BinsarNixon__ Seperti Palestina dan Israel semua dunia berharap Damai,0
5/13/2021 20:19,dRewChristianJr, Salah satu yang paling bagus dalam menjelaskan konflik Israel-Palestina. Duaduanya ada benarnya dan ada salahnya   https://t.co/Lhi2vkicQH,1
5/13/2021 20:19,SiputSedutWc, @seketulawan Gencatan senjata ni lebih memihak pada zionis saja,1
5/13/2021 20:47,qtrix," Tidak hanya perang fisik saat ini yang terjadi antara pejuang palestina dan Israel laknatullah  Tapi perang cyber dan opini melanda Dunia, para pendukung masingÂ² saling memojokan  https://t.co/H0yXaOjtgue",2
5/13/2021 20:58,rizahariati," Saya rasa digunakan untuk Gerbang pemberontakan. Kalau Israel boleh mengambil Palestina dengan alasan itu tanah leluhur mereka, kelak pribumi malaysia, pribumi australia, pribumi amerika, bisa disponsori untuk mengusir  pendatang.  Merebut rumah2, mendudukinya seperti Israel.",1
5/13/2021 21:01,zaenvfi, @RichardJKnight8 @cowounyuk @orgdlmbgt @wellysanopy kenapa ngomong israel berhak hidup sebagai bangsa yang bebas dan aman tanpa memahami hak palestina? bagaimana dengan palestina? apakah mereka tidak berhak hidup sebagai bangsa yang bebas dan aman?,1
5/13/2021 21:13,Merdekja," Jangan terlelap dan lupa dengan negara satu ini, Amerika selalu ada dibalik kaum zionis israel. Apapun alasannya, kesalahan dan kekejaman yang diperbuat oleh zionis. Ingat, begitupun kekacauan di luar #IsraelTerrorist #freepalastine #FreePalestine #Palestina",1
5/13/2021 21:23,rizkypongdatu,"  Israel gak melanggar hukum internasional disini. Mereka hanya sekelompok orang yang tiba-tiba memproklamasikan sebuah negara, punya basis batas negara (meskipun belum menjadi kesepakatan bersama dengan palestina arab), dan langsung dapat pengakuan dari negara-negara lain",2
5/13/2021 21:26,KrisfiandR, Ribuan org di AS berunjuk rasa membawa bendera Palestina untuk menghentikan kekerasan. Ada apa dengan mu kawan kau seakan bangga mendukung israel,1
5/13/2021 21:28,raditnatew, menyimak konflik palestina di grup FB ya gak akan mendapatkan apa2. ada postingan kota di israel rusuh malah bersyukur. padahal yang terjadi warga arab dan palestina sedang dikeroyok,1
5/13/2021 21:33,PandirTelo, Hadist yang menjelaskan soal tak akan terjadi kiamat sebelum muslim memerangi yahudi kok malah dikait - kaitkan sama konflik Israel Palestina? Ini tafsir Sotoy dari mana dah?,2
5/13/2021 21:38,frankymatadewa, @WinSamb @GunRomli Di sini juga pemanfaatan perang Palestina dan Israel   Banyak yang cari dana dengan jual Palestina,1
5/13/2021 22:08,denioktora, @SoundOfYogi Seorang muslim akan lebih condong membela mati-matian sesama muslim di Palestina yang dihajar oleh tentara Israel karena adanya semangat persaudaraan sesama muslim ketimbang dengan orang Papua di sana.,1
5/13/2021 22:20,mx00711, Jangan-jangan isu Palestina juga dimanfaatkan para politisi lokal untuk mendongkrak elektabilitas dan dukungan rakyat setempat dengan memelintir isu tersebut menjadi sentimen keagamaan,0
5/13/2021 22:45,dwyt_farm, mangga d simak untuk pengidola. presiden Erdoganðð gampang sih sebenarnya konflik israel palestina bisa cepat kelar kalau negara2 d timur tengah bersatuðð,1
5/13/2021 22:52,iksannesta," @republikaonline Mungkin kalau seandainya ada superhero kaya captain amerika,iron man,Hulk ,superman dan Batman,mereka bakal bela Israelkali ya walau pun Israel salah dengan menjajah. Yang mereka tau bangsa Palestina ""dibilangnya"" terorist",2
5/13/2021 22:52,dd9966," @RagilSemar suDah di contoh dari atas dengan bungkam soal palestina, makanya sekarang pada berani muncul dukung israel. Baiklah... musuh makin jelas",2
5/13/2021 22:56,AcoyBk, Sampai kapan pun konflik di  Palestina - Israel gak ada yang bisa menengahi / damai kan.#Siapapun  #ego keyakinan keagamaan gak bisa dipungkiri  #Believe me  @coy #coy,1
5/13/2021 22:56,toosiemycat," Dari dulu, pasukan paling prngecut sedunia yahudi itu kalau mulai terserang biasanya minta gencatan senjata",2
5/13/2021 22:57,DoubleEshate, @JSuryoP1 Teroris israel merasa menjadi korban karena dibalas setelah sebelumnya menghujani palestina dengan rudal2 dan mengagresi rakyat palestina.,2
5/13/2021 22:58,YugoJokoLelono6, @ganjarpranowo Salut buat Indobesia...yang selalu membela Palestina.... Politik bebas aktif nya Indonesia   cukup bermanfaat.. Sayang peran itu blm bisa maksimal karena kita tidak punya hubungan diplomatik dengan Israel...kita hanya bisa bilang Kurang ajar itu Israel.. Sementara dengan DK terhalang AS...,1
5/13/2021 22:58,Hamba4bdun," Zionisme sekarang semakin bar bar di jalur Gaza, dan Hamas membalas dengan semakin keras atas apa yang dilakukan Israel.  Tengku Zulkifli Usmanâ  https://t.co/jLzspFwMEw",1
5/13/2021 23:06,lelakiabiez," Alhamdulillah ð Semoga tidak ada  NEGARA AFRIKA or ARAB PENGKHIANAT mengusulkan GENCATAN SENJATA, padahal PALESTINA sudah di atas Angin MEMENANGKAN PERTEMPURAN ini &amp; monyet2 harus HENGKANG !  MONYET Israel akan mudah merecovery jika GENCATAN SENJATA, sementara PALESTINA terkendala PENDANAAN ð¤",1
5/13/2021 23:10,paaaiiiiiiiiii," @axngah @dalijo_dulkemit  Hamas dah lama wujud untuk berjuang atas nama Allah bagi melindungi Palestin. Sesiapa saja yang kata Hamas itu teroris, maka dia pun tak kurang sama dengan Israel, pengecut. Hamas berperang kerana Allah untuk lindung Al-Aqsa. Bagitau aku tentera Hamas mana yang takut mati?",2
5/13/2021 23:11,yadhiyadhiyadhi, Perang saudara ini istilah yang goblok banget ya ..  Palestina dan Israel jelas dua pemerintahan yang berbeda pada dua negara berbeda..,2
5/13/2021 23:16,febrinasugianto, Kenapa ya gue selama ini mikir kalau yang terjadi di Palestina itu konflik agama? Waktu baca lebih dalam kok ternyata bukanð¢,0
5/13/2021 23:18,GarmeoNatan," @PresidenJokowi yang begini perlu ketegasan daripada ikut campur urusan palestina dan israel, bangsa kadrun  https://t.co/qWxwCmyhOd",2
5/13/2021 23:22,Anak_Pribum1, Kok Konflik ?? Bedakan dong konflik dengan penjajahan,0
5/13/2021 23:22,MRYusro, Kenapa makin kesini isu Israel vs Palestina seolah olah kita mendukung untuk palestina bisa berperang dengan Israel ? Perang bukan jawaban atas konflik disana karna tetap akan memakan korban,1
5/13/2021 23:22,dr_dj77, Sebagian sibuk beropini bahwa perang Palestina vs Israel bukan perang agama.. daripada kamu sibuk halusinasi mending bantu rakyat palestina dengan yang kamu bisa deh,1
5/13/2021 23:22,Anak_Pribum1," Kok Konflik ?? Bedakan dong konflik dengan penjajahan, Israel  menduduki Palestina dianggap konflik...   #INAstandswithPalestine  #INAstandswithPalestine  #IsraelTerrorist  #IsraelTerrorist",1
5/13/2021 23:22,Leo05740584, @MelvinTandjaja @_AnakKolong Ga penting juga palestina kenal atau enggak indonesia itu cuma gimic peliharaan usa dan israel agar industri senjata tetap laris manis ke seantero raja minyak dan dunia ke 3,2
5/13/2021 23:23,anisajayanti_," Itulah yang sering aku ketahui gak semua di Israel beragama Yahudi. Dan gak semua dari Palestina itu muslim. Zionis adalah pemerintahan. Muslim Israel menyerang Palestina ada, Yahudi Palestina menyerang Israel juga ada. Jewish banyak juga yang gak setuju.  Melampaui konflik agama.",1
5/13/2021 23:24,febrinasugianto, Orang Palestina juga ada yang memeluk kepercayaan yahudi,0
5/13/2021 23:24,samaneas," Aku berusaha melihat konflik Palestina sama Israel secara objektif, mencari sumber yang jelas ditengah kabar yang mungkin hoax. Tapi masih belum ngeh kali ini pemicunya apa, mengerikan sekali disana ð¸ð©ð¸ð©ð¸ð©ð®ð±ð®ð±ð®ð±",1
5/13/2021 23:24,febrinasugianto," Orang Palestina juga ada yang memeluk kepercayaan yahudi, kayak masyarakat yang tinggal di Nablus, yang juga saat ini mengalami opresi dari Israel. Jadi, berpikir kalau Palestina vs. Israel adalah konflik antara agama Islam vs. Yahudi itu adalah persepsi yang salah.",1
5/13/2021 23:27,so_chen, Terkadang kepikirian juga... Kenapa negara Arab yang selalu kita puji diam seribu bahasa saat konflik Israel -Palestina? Malah negara Iran Syiah yang membela mati2an Palestina? Dimana Syiah di negeri ini ,0
5/13/2021 23:32,mischievousbozz, @eskopihangat @gapedulihehe @ElimPrastowo @sadiementary melihat Israel Palestina gak heran orang meninggalkan agama,2
5/13/2021 23:35,81Calra," @AzzamIzzulhaq ALLAHU AKBAR terus luluh lantakkan bangsa biadab itu, abaikan ajakan gencatan senjata.",2
5/13/2021 23:39,mazgres," @_AnakKolong @FaisalBasri Hingga saat ini MESIR dan ISRAEL tidak pernah ribut gara2 Hamas. Why? Karena Mereka TAU BENAR Sejarah; Israel adalah Saudara Mereka. Ingat, Israel Mencintai Palestina, Lebih besar Cinta Israel ke Palestina daripada Pimpinan Negara Manapun, terpasuk poliTIKUS manapun.",1
5/13/2021 23:39,khususiafi," Kaya gini terus kalau Palestina pertahanan diri dengan kasih roket balik, masih belum sebanding dengan misil misil israel ini :(",2
5/13/2021 23:40,anisajayanti_," Gak semua dari Palestina itu muslim. Zionis adalah pemerintahan. Muslim Israel perang menyerang Palestina ada, Yahudi Palestina perang menyerang Israel juga ada. Jewish banyak juga yang gak setuju.  Melampaui konflik agama.",1
5/13/2021 23:41,anisajayanti_," Memang di Israel juga bergejolak beberapa kali demo soal ketidaksetujuan rakyatnya terhadap pemerintah zionist untuk memerangi Palestina, pun di beberapa negara.  Melampaui Konflik Agama.",0
5/13/2021 23:44,Ikhwan_17, Antek2 Yahudi sok bijak posting photo2 tentara Israel mendorong kursi roda warga Arab  Penyebab konflik Palestina - Israel adalah karena Israel menyerobot,2
5/13/2021 23:46,anisajayanti_, Memetakan konflik Palestina dan Israel tak sekedar framing dari media (Islam vs Yahudi) semata melainkan betul-betul melihat apa yang terjadi di lapangan,1
5/13/2021 23:48,febrinasugianto, Terus buat apa sih dibuat seakan-akan Palestina vs Israel ini sebuah konflik agama? Ya tentu untuk menutupi apa yang sebenernya terjadi. Fakta.,0
5/13/2021 23:51,albi_saga, @IteungTea5 @Ya2nArifin Paling tidak simpati kita terhadap perjuangan mereka dengan terus menshare kebiadaban Israel dan berdoa untuk kemenangan rakyat Palestina,2
5/13/2021 23:52,febrinasugianto, Menjadikan konflik tersebut sebuah konflik antar-agama membuat hak Palestina atas kebebasan,1
5/13/2021 23:53,KritikusR," @msaid_didu Jangan deket2 dengan Israel dan Palestina supaya tidak menjadi bangsa yang meninggalkan dialog dan gemar menumpahkan darah dan nyawa melayang , ",2
5/13/2021 23:54,febrinasugianto, Intinya dibuat seakan-akan konflik antar-agama untuk mengalihkan perhatian dari fakta bahwa Israel adalah sebuah koloni yang menduduki Palestina,0
5/14/2021 3:06,rendisiagian," Liat komentar didalam sini pada bagus-bagus dan berimbang, keren.  Ditambah lumayan banyak juga yang gak kemakan isu agama dalam konflik antara Israel dan Palestina.  â¤ï¸",1
5/14/2021 5:44,PaterStellae," kalau orang2 bilang ""israel vs palestina ini konflik politik"" ya gak 100 % salah. Tapi kalau dengan argumen gitu ngelarang2 bawa identitas agama, oho, itu kurang pengetahuan sekali  Apalagi yang jadi isu utama adalah situs religi yang sangat penting",1
5/14/2021 6:06,AniBunny14, @Matt_FelizHall Kadang gue berpikir ni rezim kesenengan dengan konflik di palestina. karena kita sekarang jd fokus kesana. Jadilah yahudiÂ² pesek burik disini jugz dimanfaatkan biar fokus kita enggak terpecah ke isu dalam negeri..,0
5/14/2021 6:16,sudahSKom, Yap benar. Israel-Palestina bukan konflik agama tapi Zionis Israel pake basis agama buat klaim tanah Palestina sebagai tanah perjanjian mereka makanya media condongnya ke isu agama. Awalnya ini karena Inggris dan negara liga Arab yang mulai perang.,1
5/14/2021 6:30,halleluhellyeah," Dari kemarin sebenernya gue gak nyaman ngomongin konflik israel dengan palestina, sama halnya kaya isu kehidupan hitam. Bukan gak peduli, tapi terlalu rumit, namun disaat yang sama gue ngikutin beritanya kok cuman males aja apabila harus bersuara�",2
5/14/2021 7:36,Grenaldyprayoga," Jadi kalau disebut, konflik Israel - Palestine ini urusannya orang Islam aja, ya salah, ini bukan soal Agama Islam, tapi soal isu Kemanusiaan, seluruh Umat Muslim - Non Muslim harusnya mendukung kebebasan Palestina.  #freepalastine",2
5/14/2021 7:55,LATS99," Ya emang dari dulu juga bukan, itu konflik wilayah. Israel itu negara sekular, 20% penduduknya arab, muslim itu mayoritas terbesar (16%). Palestina pun demikian, ada yang yahudi dan kristen.  Cuma sampe sini digoreng jadi isu agama buat ngumpulin donasi, gk tau nyampe atau enggak",0
5/14/2021 8:19,WidasSatyo, @jeannb__ Emang bukan hanya soal agama. Kristen palestina juga sering kena gebuk Israel disana. Banyak jejak digitalnya kalau mau nyari.   Jadi isu agama buat sebagian sebab kemarin yang dirusak Masjid Al Aqsa. Salah satu trigger konflik skrg memanas.,2
5/14/2021 9:28,arifinD___, @Arifnst6 @IgnatiusEga @GunRomli Intinya yang nyerang duluan kan warga palestina terus lari masuk ke dalam masjid untuk playing victim Israel menyerang masjid. Padahal d dalam masjid sudah tersedia batu ,2
5/14/2021 10:46,antonius_dw," @KakekHalal Bro,,., tetaplah bela yang benar menurut prinsip kemanusiaan kita terlepas sdh tertulis di PL, perang skrg karena israel diserang Hamas, dan israel balas untuk melindungi warganya,,",1
5/14/2021 11:19,citatsvoid," @narkosun ""Hamas kan blablabla""  Rakyat Palestina sedang dibantai dibunuh, kita hanya bisa melawan dengan meme dan platform sosmed, ga bisa berangkat perang ke sana.  Eh yang lagi berperang bersama palestina malah kita sibuk cari cari keburukannya. Lantas siapa yang mau bela palestina?",2
5/14/2021 11:20,fauzanalrasyid," @Quch @ganjarsetia @coffemoccacino @fmuchtar_ Yang bilang Hamas itu biang rusuh, bahkan teroris cuma Barat dan Israel itu sendiri pastinya. Ya namanya daerahnya diduduki, ya enggak mungkin juga cuma bergantung dengan diplomasi, pasti ada orang-orang yang berjuang dengan ""cara keras"". Itu sesuatu yang enggak bisa dicegah.",1
5/14/2021 11:30,Agung44019799," @_AnakKolong Dengan perang atau pelihara konflik Palestina vs Israel, maka donasi simpatik Palestina tertindas dari negara-negara simpatisan mengalir deras God jobs Hamasðð",1
5/14/2021 11:37,DosBonardo, @KeeNand__ coba gue kasih sudut pandang lain ya 1.gimana kalau kamu jadi presiden israel terus negara kamu diroket? 2.hamas itu teroris jadi partai terus menang pemilu 3.perangnya antara hamas dan israel bukan palestinanya  4.dua2nya sudah ada korban 5.kalau enggak ada konflik enggak ada bantuan,1
5/14/2021 11:40,rendrogo," Yang perang itu Hamas melawan Tentara Israel, aku yakin orang palestina gak semuanya ingin perang dengan israel, dan media berhasil memframing seolah olah israel menyerang masjid, tapi media tidak mempublikasikan hamas memprovokasi israel.",1
5/14/2021 11:41,cheucensantuy," Pada masa-masa begini, kita memilih untuk bersama saudara seiman kitalah.  Sebab apa? Sebab bagi aku, ini isu agama, ya betul ia merangkumi semua rakyat Palestina berbilang agama, tapi kena ingat juga, konflik dan perang selama ini memamg didorong dengan naratif agama kita.",1
5/14/2021 12:09,ufballah, Yang parah dari tweet- tweet konflik Israel dan Palestina di Indonesia adalah dibawa-bawa ke ranah keributan kekubuan di Indonesia. Adakah nalar yang lebih rusak dari itu sebelumnya di Indonesia? .,1
5/14/2021 12:13,1000xview," @GunRomli Dalam kesulitan dan kondisi seperti camp konsentrasi, membalas perlakuan israel walaupun imbasnya ke pemukiman warga penjajah menurut saya masih wajar. Saya turut bergembira atas kemajuan hamas dengan roketnya. Efek jera bahwasanya palestina bisa melukai hingga ke jantung israel",1
5/14/2021 12:14,bamzagli," Mulai muncul nih orang2 yang sok sokan bela israel dan juga kampanye ""israel vs palestina bukan konflik agama"" Seakan2 orang yang membela Palestina berdasar agama salah ð",2
5/14/2021 12:15,tarmizir14u," ""Tidak ada yang lebih jelek daripada ludah yang berbicara Arab tapi hati zionis"". Beliau menyindir orang arab sendiri yang menyalahkan hamas dan palestina, dan diam dengan kezaliman zionis yahudi. ---- Aku jg menemukan yang begini. Teriakkan merdeka, tp diamkan penjajah",1
5/14/2021 12:15,gedong_gincu_," Membela palestina?? Tentu kita perlu membela palestina karena banyak korban dari sipil dan begitu juga dengan israel. Tapi membela hamas yang nyata nyata teroris, perlu kita pikir ulang. Hamas termasuk organisasi teroris seperti KKB nya papua.",1
5/14/2021 12:20,taufiqutomo," ""Israel-Palestina bukan konflik agama...""  Lapis pertama propaganda musuh adalah mengaburkan dan sebisa mungkin menghilangkan alasan kita untuk melawan mereka. Jika mereka berhasil",1
5/14/2021 12:21,Fatih_hoppus," @datuakrajoangek yang satu butuh dana bantuan, satunya lagi butuh eksis pamer senjata, sungguh simbiosis mutualisme antara hamas dan Israel ð",2
5/14/2021 12:28,prhsta," Isu Palestina sejak dulu hanya heboh di kanal-kanal berita, dengan kurva konflik yang hampir mentradisi dengan solusi yang begitu-begitu saja.",0
5/14/2021 12:33,Anggoro_Irvan_S,"  isu ini kan buat narik simpati dari mereka2 yang enggak paham isu yang sebenernya terjadi antara Israel &amp; Palestina.. isu ini sangat seksi buat menarik simpati karena bisa digiring kearah konflik agama. Kl isu Papua, MIT ngga ada impact buat mrkð¤£ð¤£",1
5/14/2021 13:03,ShahirahAtiqah8," ""Kami mendukung perjuangan rakyat Palestina, tetapi tidak perlu mendukung Hamas yang radikal""   #SiBodohKauDengarSini, serangan fokus di Gaza, dan itu memang di bawah administrasi Hamas dan memang Hamas termasuk di antara kelompok militan dengan kemampuan senjata.",0
5/14/2021 13:04,boyheboy, @pengarang_sajak Sebenarnya ini konflik Hamas atau Konflik Palestina Vs Israel?  Palestina bukan hanya Gaza saja...  Rakyat Palestina juga ada yang bekerja di Israel...  Sebagian rakyat Israel juga mengecam tindakan pemerintahnya...  Di Palestina muslim hidup berdampingan dengan non muslim. Aneh ajað,1
5/14/2021 13:12,gadisresidu_b3," Konflik Israel- Palestina di mata rata-rata atau banyak Muslim dan media itu analoginya sama dengan Jakarta vs Papua di mata rata-rata/banyak aktivis HAM dan media.  Israel atau Jakarta kentut saja dihadapan Palestina atau Papua,  maka akan mendapat liputan besar. *Mas Toto",1
5/14/2021 13:14,anisajayanti_," Dari sekian banyak tweet tentang Palestina yang justru keluar dari garisnya adalah Hamas sama halnya dengan OPM. Dari yang kesel, tapi aku harus sabar â¹",1
5/14/2021 13:20,arie_sell," @coffemoccacino @de_fauzie @AttoNano @herricahyadi Saya bantu sedikit jelaskan. Jangan terjebak dengan isu hamas fattah. kalau mau tau, fattah sendiri adalah organisasinya yang dibuat pecah belah islam palestina. Titik.  Kedua, semua roket yang dikirim ke israel sdh tertarget. Tapi tidak semua 1 target. Sama seperti israael c-",2
5/14/2021 13:21,SusantoJosh, @Dark_Anger1 Konflik Hamas dan Israel ada dua pihak yang diuntungkan. 1. Penjual senjata 2. Panitia pengumpulan donasi  Gitu aja terus pola nya...,0
