text,label
sampai kapan pun konflik di palestina israel tidak ada yang bisa tengah damai kan yakin agama tidak bisa dipungkiri me,1
dari dulu pasu paling kecut dunia yahudi itu kalau mulai serang biasa minta gencat senjata,2
teroris israel rasa jadi korban karena balas telah belum hujan palestina dengan rudal dan laku serang rakyat palestina,2
salut buat indonesia yang selalu bela palestina politik bebas aktif nya indonesia cukup manfaat sayang peran itu belum bisa maksimal karena kita tidak punya hubung diplomatik dengan israel kita hanya bisa bilang kurang ajar itu israel sementara dengan dk halang as,1
zionisme sekarang makin bar bar di jalur gaza dan hamas balas dengan makin keras atas apa yang laku israel tengku zulkifli usman,1
alhamdulillah moga tidak ada negara afrika or arab khianat usul gencat senjata padahal palestina sudah di atas angin menang tempur ini amp monyet harus hengkang monyet israel akan mudah pulih jika gencat senjata sementara palestina kendala dana,1
hamas deh lama wujud untuk juang atas nama allah bagi lindung palestin siapa saja yang kata hamas itu teroris maka dia pun tidak kurang sama dengan israel kecut hamas perang rana allah untuk lindung al aqsa begitu aku tentera hamas mana yang takut mati,2
perang saudara ini istilah yang bodoh banget iya palestina dan israel jelas dua perintah yang beda pada dua negara beda,2
kenapa iya saya lama ini mikir kalau yang jadi di palestina itu konflik agama waktu baca lebih dalam kok nyata bukan,0
yang begini perlu tegas daripada ikut campur urus palestina dan israel bangsa kadal gurun,2
kok konflik beda dong konflik dengan jajah,0
kenapa makin kesini isu israel vs palestina olah olah kita dukung untuk palestina bisa perang dengan israel perang bukan jawab atas konflik sana karena tetap akan makan korban,1
bagi sibuk opini bahwa perang palestina vs israel bukan perang agama daripada kamu sibuk halusinasi lebih baik bantu rakyat palestina dengan yang kamu bisa deh,1
kok konflik beda dong konflik dengan jajah israel duduk palestina anggap konflik,1
tidak penting juga palestina kenal atau tidak indonesia itu cuma gimmick pelihara usa dan israel agar industri senjata tetap laris manis ke antero raja minyak dan dunia ke,2
itu yang sering aku tahu tidak semua di israel agama yahudi dan tidak semua dari palestina itu muslim zionis adalah perintah muslim israel serang palestina ada yahudi palestina serang israel juga ada jewish banyak juga yang tidak tuju lampau konflik agama,1
orang palestina juga ada yang peluk percaya yahudi,0
aku usaha lihat konflik palestina sama israel cara objektif cari sumber yang jelas tengah kabar yang mungkin isu bohong tapi masih belum sadar kali ini picu apa keri sekali sana,1
orang palestina juga ada yang peluk percaya yahudi kayak masyarakat yang tinggal di nablus yang juga saat ini alami opresi dari israel jadi pikir kalau palestina vs israel adalah konflik antara agama islam vs yahudi itu adalah persepsi yang salah,1
terkadang pikir juga kenapa negara arab yang selalu kita puji diam ribu bahasa saat konflik israel palestina bahkan negara iran syiah yang bela mati palestina mana syiah di negeri ini,0
lihat israel palestina tidak heran orang tinggal agama,2
allahu akbar terus luluh lantak bangsa biadab itu abai aja gencat senjata,2
hingga saat ini mesir dan israel tidak pernah ribut gara hamas why karena mereka tahu benar sejarah israel adalah saudara mereka ingat israel cinta palestina lebih besar cinta israel ke palestina daripada pimpin negara mana masuk politikus mana,1
kaya begini terus kalau palestina tahan diri dengan kasih roket balik masih belum banding dengan misil misil israel ini,2
tidak semua dari palestina itu muslim zionis adalah perintah muslim israel perang serang palestina ada yahudi palestina perang serang israel juga ada jewish banyak juga yang tidak tuju lampau konflik agama,1
memang di israel juga gejolak beberapa kali demo soal ketidaksetujuan rakyat hadap perintah zionist untuk rang palestina pun di beberapa negara lampau konflik agama,0
antek yahudi sok bijak posting photo tentara israel dorong kursi roda warga arab sebab konflik palestina israel adalah karena israel serobot,2
meta konflik palestina dan israel tidak dar framing dari media islam vs yahudi semata lain betul betul lihat apa yang jadi di lapang,1
terus buat apa sih buat akan akan palestina vs israel ini buah konflik agama iya tentu untuk tutup apa yang sebenernya jadi fakta,0
paling tidak simpati kita hadap juang mereka dengan terus bagi biadab israel dan doa untuk menang rakyat palestina,2
jadi konflik sebut buah konflik antar agama buat hak palestina atas bebas,1
jangan deket dengan israel dan palestina supaya tidak jadi bangsa yang tinggal dialog dan gemar tumpah darah dan nyawa layang,2
inti buat akan akan konflik antar agama untuk alih perhati dari fakta bahwa israel adalah buah koloni yang duduk palestina,0
lihat komentar dalam sini pada bagus bagus dan imbang keren tambah lumayan banyak juga yang tidak makan isu agama dalam konflik antara israel dan palestina,1
kalau orang bilang israel vs palestina ini konflik politik iya tidak salah tapi kalau dengan argumen begitu ngelarang bawa identitas agama oho itu kurang tahu sekali apalagi yang jadi isu utama adalah situs religi yang sangat penting,1
kadang saya pikir ini rezim senang dengan konflik di palestina karena kita sekarang jadi fokus kesana jadi yahudi pesek burik sini juga manfaat biar fokus kita tidak pecah ke isu dalam negeri,0
iya benar israel palestina bukan konflik agama tapi zionis israel pakai basis agama buat klaim tanah palestina bagai tanah janji mereka makanya media condong ke isu agama awal ini karena inggris dan negara liga arab yang mulai perang,1
dari kemarin sebenernya saya tidak nyaman bicara konflik israel dengan palestina sama hal kaya isu hidup hitam bukan tidak peduli tapi terlalu rumit namun saat yang sama saya ikut berita kok cuma males saja apabila harus suara,2
jadi kalau sebut konflik israel palestine ini urus orang islam saja iya salah ini bukan soal agama islam tapi soal isu manusia seluruh umat muslim non muslim harus dukung bebas palestina,2
iya memang dari dulu juga bukan itu konflik wilayah israel itu negara sekular duduk arab muslim itu mayoritas besar palestina pun demikian ada yang yahudi dan kristen cuma sampai sini goreng jadi isu agama buat ngumpulin donasi tidak tahu nyampe atau tidak,0
memang bukan hanya soal agama kristen palestina juga sering kena gebuk israel sana banyak jejak digital kalau mau cari jadi isu agama buat bagi sebab kemarin yang rusak masjid al aqsa salah satu trigger konflik sekarang panas,2
inti yang serang duluan kan warga palestina terus lari masuk ke dalam masjid untuk playing victim israel serang masjid padahal di dalam masjid sudah sedia batu,2
saudara laki laki tetap bela yang benar turut prinsip manusia kita lepas sudah tulis di pl perang sekarang karena israel serang hamas dan israel balas untuk lindung warga,1
hamas kan bicara rakyat palestina sedang bantai bunuh kita hanya bisa lawan dengan meme dan platform sosmed tidak bisa berangkat perang ke sana eh yang lagi perang sama palestina bahkan kita sibuk cari cari keburu lantas siapa yang mau bela palestina,2
yang bilang hamas itu biang rusuh bahkan teroris cuma barat dan israel itu sendiri pasti iya nama daerah duduk iya tidak mungkin juga cuma gantung dengan diplomasi pasti ada orang orang yang juang dengan cara keras itu sesuatu yang tidak bisa cegah,1
dengan perang atau pelihara konflik palestina vs israel maka donasi simpatik palestina tindas dari negara negara simpatisan alir deras god jobs hamas,1
coba saya kasih sudut pandang lain iya bagaimana kalau kamu jadi presiden israel terus negara kamu serang hamas itu teroris jadi partai terus menang pilih umum perang antara hamas dan israel bukan palestina nya dua sudah ada korban kalau tidak ada konflik tidak ada bantu,1
yang perang itu hamas lawan tentara israel aku yakin orang palestina tidak semua ingin perang dengan israel dan media hasil susun olah olah israel serang masjid tapi media tidak publikasi hamas provokasi israel,1
pada masa masa begini kita pilih untuk sama saudara iman kita sebab apa sebab bagi aku ini isu agama iya betul ia rangkum semua rakyat palestina bilang agama tapi kena ingat juga konflik dan perang lama ini memang dorong dengan naratif agama kita,1
yang parah dari tweet tweet konflik israel dan palestina di indonesia adalah bawa bawa ke ranah ribut kubu di indonesia ada nalar yang lebih rusak dari itu belum di indonesia,1
dalam sulit dan kondisi seperti camp konsentrasi balas laku israel walaupun imbas ke mukim warga jajah turut saya masih wajar saya turut gembira atas maju hamas dengan roket efek jera bahwasanya palestina bisa luka hingga ke jantung israel,1
mulai muncul ini orang yang sok sok bela israel dan juga kampanye israel vs palestina bukan konflik agama akan orang yang bela palestina dasar agama salah,2
tidak ada yang lebih jelek daripada ludah yang bicara arab tapi hati zionis beliau sindir orang arab sendiri yang salah hamas dan palestina dan diam dengan zalim zionis yahudi aku juga temu yang begini teriak merdeka tapi diam jajah,1
bela palestina tentu kita perlu bela palestina karena banyak korban dari sipil dan begitu juga dengan israel tapi bela hamas yang nyata nyata teroris perlu kita pikir ulang hamas masuk organisasi teroris seperti kkb nya papua,1
israel palestina bukan konflik agama lapis pertama propaganda musuh adalah abur dan bisa mungkin hilang alas kita untuk lawan mereka jika mereka hasil,1
yang satu butuh dana bantu satu lagi butuh eks pamer senjata sungguh simbiosis mutualisme antara hamas dan israel,2
isu palestina sejak dulu hanya heboh di kanal kanal berita dengan kurva konflik yang hampir tradisi dengan solusi yang begitu begitu saja,0
isu ini kan buat narik simpati dari mereka yang tidak paham isu yang sebenernya jadi antara israel amp palestina isu ini sangat seksi buat tarik simpati karena bisa giring arah konflik agama kalau isu papua mit tidak ada impact buat mrk,1
kami dukung juang rakyat palestina tetapi tidak perlu dukung hamas yang radikal serang fokus di gaza dan itu memang di bawah administrasi hamas dan memang hamas masuk di antara kelompok militan dengan mampu senjata,0
benar ini konflik hamas atau konflik palestina vs israel palestina bukan hanya gaza saja rakyat palestina juga ada yang kerja di israel bagi rakyat israel juga kecam tindak perintah di palestina muslim hidup damping dengan non muslim aneh saja,1
konflik israel palestina di mata rata rata atau banyak muslim dan media itu analogi sama dengan jakarta vs papua di mata rata rata banyak aktivis ham dan media israel atau jakarta kentut saja hadap palestina atau papua maka akan dapat liput besar mas toto,1
dari sekian banyak tweet tentang palestina yang justru keluar dari garis adalah hamas sama hal dengan opm dari yang kesel tapi aku harus sabar,1
saya bantu sedikit jelas jangan jebak dengan isu hamas fattah kalau mau tahu fattah sendiri adalah organisasi yang buat pecah belah islam palestina titik dua semua roket yang kirim ke israel sudah target tapi tidak semua target sama seperti israel,2
konflik hamas dan israel ada dua pihak yang untung jual senjata panitia kumpul donasi begitu saja terus pola nya,0
perang antara israel dengan palestina itu adalah peperangan yang tidak imbang lalu ada orang yang dengan keji sindir bahwa kalau ada juang palestina yang bisnis dan kaya maka dia dia,1
jangan pancing isu dukung hamas atau dukung zionis tidak ada hubung dengan itu semua dukung palestina dan israel capai arah baru yang adil,1
serah kalian kalau mau sok paham atau sok peduli dengan konflik israel palestina tapi jangan sumbang uang kepada yayasan amal yang angkat isu konflik israel palestina ini ilustrasi lama dari buah media tapi masih sangat relevan isi lawan terorisme rohman,1
tapi kalau tidak suka hamas pasti nanti bilang tidak dukung palestina dukung israel padahal iya memang lihat saja contoh sekarang serang hamas ke israel sia karena iron dome,0
sudut pandang keliru muslim sendiri yang lebih dulu jadi yahudi dan kristen bagai kelompok yang musuh mereka dasar alquran konflik politik israel palestina lalu jadi konflik,2
terlalu lebih puja hamas olah olah allah azza wa jalla tidak milik peran apa dalam lindung palestina olah olah bela palestina bisa hanya dengan ikhtiar padahal jika ingin bongkar hamas itu hanya pura pura musuh yahudi dan bela palestina,1
entah kenapa saya lihat langsung konflik palestina israel benar bagai usaha cegah jadi kiamat karena prediksi kiamat justru tiba telah konflik sana selesai dan yang,0
garanya suka pakai atribut palestina jadi tiap ada isu palestina orang tuju pada konflik agama,0
perintah israel vs hamas turut saya murni konflik politik sampai sini berita jadi konflik agama seperti biasa konflik apa korban besar adalah sipil,1
hamas hanya cari untung ekonomi dari konflik yang mereka cipta sedang israel bantu duduk palestina dengan vaksin covid jadi kita sedang apa ribut dengan konflik hamas israel,1
konflik itu bisa kata sama jika sebab jadi pun sama tapi kasus sampit beda sama kasus poso apalagi kasus palestina vs israel dulu pernah kami usir fpi di saat konflik langsung sebab mereka ingin tunggang dengan isu sentimen agama,1
hamas itu tidak deskripsi warga palestina sama sekali mereka kuasa gaza dengan propaganda dan tekan,1
banyak bicara apa sih ini orang tahu sejarah hamas dan bagaimana relasi dengan rakyat palestina saja tidak tapi iya bukan indonesia nama kalau banyak akun verified bodoh kayak begini bagi artikel abal abal,2
yahudi israel bingung sendiri sekarang mereka bukan hanya perang lawan hamas palestina tapi perang juga dengan rakyat lebanon yordania mungkin akan susul mesir,0
yang perang teroris hamas dengan israel rakyat palestina cuma bagai tameng hidup nya hamas,0
sok banget ikut peduli dan ambil pusing soal konflik israel dan palestina tetangga kalian sedang susah dan lapar saja kalian tidak acuh peduli sama yang jauh sama yang dekat tidak peduli,2
saya dukung rakyat palestina banget tapi tolong teman teman jangan tolol jangan telan mentah semua apa yang berita kalau kalian tidak tahu apa apa konflik israel vs palestina turut saya cuma konflik politik zionis israel vs hamas bukan antar agama yahudi vs islam harus cerdas,2
mana mungkin negara yang korupsi boleh begitu jajah kasih tahu hamas korupsi dan perintah palestina tidak kompeten hubung apa dengan benar jajah dan serang israel atas palestina begitu,2
hamas anggap pelihara konflik gila itu orang orang palestina serang waktu lagi shalat tarawih dengan tenang itu pikir salah hamas juga kali iya,2
dukung hamas bukan negara palestina tapi pura dukung palestina hanya dengan kostum,0
kaum sumbu pendek yang makan narasi itu akan bingung dengan ada hamas yang pelihara perang dan untung oleh ada itu makin bingung lagi dengan ada yahudi ortodoks yang justru diri dukung bangsa palestina orang jahat dan orang baik ada di dua,2
atau ada juga yang simpul olah kalau simpat pada kondisi palestina itu sama dengan dukung hamas ini juga aneh banget,1
kalau saya dapat baik sebut konflik israel vs hamas iya dan dampak pada rakyat palestina mohon maaf kalau dapat saya salah iya,1
kunci biar henti perang iya henti kirim bantu upa apa ke palestina maka akan damai dan hamas mati dengan sendiri,2
saya sampai sekarang tidak paham sama motif konflik israel sama palestina yang era sekarang bahkan masih jebak dengan beda antara hizbullah dengan hamas butuh baca yang bener lihat dari sudut pandang,0
hanan ashrawi kristen palestina yang jago diplomasi tidak banding dengan puluh ribu hamas kepala batu ketawa,2
saya sepakat dengan ibu ini pikir iya jernih dia tegak diri buat bangsa palestina kalau dari kostum dan narasi dia dukung palestine liberation organization coba cari yang dukung islamic lawan movement hamas pasti narasi beda,1
bukan begitu logika pikir bung dehumanisasi israel hadap palestina itu buat mekanisme tahan rakyat palestina yang tanda dengan bentuk beberapa organisasi lawan salah satu hamas semua warga palestina hak bela diri karena jajah,1
bela diri itu perlu tapi yang laku hamas bombardir israel dengan roket dan kemudian lindung di balik tempat tinggal sipil lebih buat ruang bawah tanah yang di atas ada mukim orang palestina sama saja beri sempat bagi israel serang palestina,1
kalau bantu henti yang perang mungkin lama lama akan habis dana dan akhir paksa mulai gencat senjata,1
sengsara rakyat palestina giring jadi isu konflik hamas vs zionis sehingga banyak maklum hadap jatuh korban rakyat palestina dan bodoh tidak ada satu dari mereka yang giring atau yang maklum tinggal di gaza memang tolol kalian itu,1
saya ulang lagi itu mekanisme lawan hamas ruang batas ini sama kayak belum lawan tindas sistem saya tanya deh apa teori kalian dalam salah hamas hamas itu warga palestina loh kamu pegang dengan teori apa manusia papar perspektif teori kamu,0
diplomasi untuk palestina dan israel bagai harap buah apel yang bisa petik dari pohon belimbing,0
rakyat palestina satu dengan hamas untuk tahan tanah mereka,0
kalau saya opini tentang rusuh di palestina dan israel tetapi dengan pandang yang beda dari khalayak ramai akan hujat orang tidak iya agak akhir ini isu resah iya bunda,1
konflik palestina vs israel sejak saya lahir iya begitu saja tidak pernah selesai yang rada modus dan saya tahu sendiri iya si rizieq dan geng yaman sini dan juga ustadz kayak si somad nanti buka donasi pura pura buat palestina tetapi endingnya dipake buat kawin pagi beli rubicon hd dan lain lain,2
hamas dan israel itu simbiosis mutualisme atau saling untung,0
hamas dan israel itu simbiosis mutualisme di saat hamas tip dompet pasti bikin ulah israel uji coba senjata dan hamas panen donasi rakyat palestina yang di antara hidup dan mati,1
palestina harus merdeka saudara laki laki dengan cerdas bukan pakai mayat kamu dukung juga saat saja waktu panas saja saudara laki laki kalau sekali mau juang hamas terbang saja kesana bawa keluarga kamu saudara laki laki,2
simbiosis mutualisme hamas dan israel,0
anggap saja yang kemarin kemarin gencat senjata dar lelucon saja,0
banyak sekali analisis yang kata bahwa hamas benar tidak peduli dengan selamat rakyat palestina mereka tahu betul bahwa roket yang kirim ke israel tidak akan banyak guna tapi nyata nya kirim juga,1
isu konflik agama untuk tutup brutal israel dalam jajah jahat apartheid juang islam sabar jangan pancing dengan laku bom bunuh diri cara itu tidak pintar bahkan bikin nama islam buruk dan akhir isu alih,1
sama seperti saudi yang bangkrut cara ekonomi di yaman dan hari ini minta gencat senjata dan akhir perang israel juga begitu beda arab saudi tetap ada di wilayah sebut karena milik sejarah tetapi zionis hanya isi para migran dan tanpa kewarganegaraan,1
kalau ada konflik palestina dengan israel biasa pks langsung galang donasi juga eks fpi eks hti ribut selalu kait dengan agama padahal hanya isu politik,2
moga dua negara bisa hidup damai rukun dan damping moga palestina dan israel sama sama dapat merdeka nya karena sesuai dengan uud bahwa merdeka indonesia,1
bahkan rakyat israel sendiri banyak yang minta gencat senjata moga cepat akhir,1
cina mana kaum polo dengkul jiwa zionis yang hamba ke cino dan israel laknat,2
palestina percaya kata israel ngajak gencat senjata telah hancur kan gaza ini adalah taktik perang israel halus untuk mati ekonomi gaza semua bangun rusak kalau dia terus kan israel pasti jadi abu sebentar lagi laknat memang licik,2
konflik israel vs palestina untung finansial kelompok hamas,0
dukung palestina tapi tidak dengan hamas itu harus buah sikap yang mudah erti,1
aku suka palestina dan israel kalau hamas aku tidak suka,2
kalian tahu tidak hamas itu sebab konflik palestina dengan israel saya pribadi lebih suka pflp atau fatah walaupun mereka komunis dan liberal tetapi masih jauh mending bicara bicara demo itu provokasi dari bentrok dahulu tetapi,1
memang hamas yang selalu bikin onar hamas mau damai sama israel tapi syarat etnis yahudi di bunuh semua dan israel harus angkat kaki dari yerusalem ini bukan solusi menang untuk menang,2
bagi khaled mashal konflik israel vs palestina arti uang,0
iya makanya pbb mau tengah masalah ini usul solusi yaitu negara situ palestina dan israel tapi fatah mau tapi hamas nolak dan justru hamas mau death to all je,1
israel ini tahu amat palestina protes langsung serang al aqsa rusuh umat yang ibadah habis itu tembak rudal gaza akhir serang dengan dalih hamas begitu terus puluh puluh tahun tapi iya masih saja ada yang bela heran,1
oang orang bodoh di negeri ini sedang goreng konflik palestina dan israel,2
isu bohong lama lama orang jadi tidak peduli makin benar isu konflik israel palestina memang ada yang jaga,2
ramai banget yang bahas palestina dan israel dan kutuk ada yang bela eh ujung ujung buat donasi sampai tidak itu donasi,2
israel mulai khawatir stok iron dome tip sedang roket dari hamas terus gila barat mulai paksa untuk gencat senjata,2
jangan mau gencat senjata sifat asli mreka adalah munafik,2
habis selam susur postingan putar konflik palestina dan israel baik yang profesional kontra sampai sentuh isu kait sejarah islam yang jarang tahu oleh kita sendiri,1
iya tolol lah kamu bilang alhamdulillah ketika peluru kendali sanggup hantam israel,2
beri dukung bukan hanya untung pihak tapi kita bagai orang yang percaya akan tuhan,0
tidak alas untuk gencat senjata,0
palestina padahal sudah dapat sentimen positif dunia dari rebut lahan di tepi barat kemarin harus biar pla yang maju tapi bahkan rusak oleh hamas dengan tarik fokus kembali ke konflik jalur gaza dengan saling bom dengan israel mang pada ingin ribut saja itu,1
jangan dulu gencat senjata tunggu israel bubuk dulu enak saja,1
konflik palestina israel di akar rumput mungkin bukan bas agama dan ras banyak rakyat yang kata demikian tapi saya percaya dua identitas primordial itu jadi basis besar dalam konflik,1
fatah mungkin akan bekerjasama dengan hamas tentang israel gabung ini jarang laku di palestina jadi juang sekutu palestina tambah kuat telah gabung rakyat jordan syria iraq dan luban yang akan terus serta,1
makin paham bahwa hamas itu organisasi teror di arab saudi karena mereka jual derita rakyat palestina dengan pakai agama,2
di palestina partai hamas di indonesia sama afiliasi dengan ikhwanul muslimin cinta khilafah meski dengan jalan teror,0
fatah mungkin akan gandeng tangan dengan hamas lawan kombinasi langka di palestina jadi juang sekutu palestina makin kuat telah rakyat yordania suriah irak dan lebanon juga ingin gabung lawan,1
hamas ini tidak beda dengan teroris lindung di balik agama lindung balik rakyat palestina demi ambisi rakyat palestina korban radikal tidak mau damai tetapi rasa zalim sama seperti kadal gurun bagaimana palestina bisa oleh simpati dunia,1
tidak ada yang salah dengan israel atau palestina yang salah adalah biang rusuh hamas yang jadi palestina tumbal untuk penting mereka sendiri sayang mayoritas umat muslim buta oleh media yang terus susun salah hadap israel,1
palestina itu nama wilayah di dalam ada bagai suku dan agama sedang negara israel adalah negara yang diri oleh para settler colony see zionist dalih agama yang gusur suku di palestina tidak ada hubung dengan turun israel,0
hamas salah satu sebab konflik palestina dan israel,1
dan bagaimana yang jadi sudah israel akan menang rakyat akan bunuh palestina akan makin kecil israel milik amerika dan tiongkok dalam genggam siapa yang serang israel dengan senjata justru akan luka muslim diplomasi adalah jalan baik tapi tutup,1
anda itu tinggal di indonesia memang anda tahu masalah palestina dan israel jelas memang anda tahu yang mana benar salah jelas prediksi saya ini hanya jebak untuk,1
hanya jadi pada masyarakat muslim di indonesia mereka dukung hamas tapi benci syiah yang beri bantu material iran ke palestina yang di puji turki dengan erdogan nya coba baca berita jangan baca wag keluarga saja jangan malu begitu untukmemuji iran,2
sementara pimpin hamas nikmat hidup mewah rakyat palestina jadi korban akibat bom hamas dan israel tapi yang tanam selalu masalah agama,0
karena yang butuh dunia adalah opini bahwa palestina merdeka dengan ibukota yerusalem,1
banyak yang salah kaprah tentang konflik palestina dan israel,1
negara indonesia tidak milik hubung diplomatik dengan israel sudah hura hura tidak ada guna lama tidak tekan negara arab buat merdeka palestina,2
inti dari semua ini adalah sampai akhir zaman kiamat israel dan palestina tidak akan damai hanya allah swt yang tahu kapan akan selesai konflik israel dan palestina di dunia ini tidak ada yang tidak mungkin tetapi kalau allah swt sudah hendak segala jadi mungkin,0
konflik palestina vs israel bukan perang agama di negara kita hal ini jadi isu mana titik didih islam vs yahudi,0
ingat baca fadel lebih banyak soal konflik israel dan palestina tapi kalau lihat dari sisi manusia dan coba ingat kembali sejarah dan apa yang tulis di al quran masa iya kita diam saja correct me if im wrong iya,1
kalau memang israel ingin damai dari dulu sudah beres ini konflik masalah itu israel ingin palestina musnah dan tidak ada yang sanggup henti mereka,1
kaum moderat di negeri ini harus depan dalam lawan israel sebab negara israel bentuk dasar ras dan agama yahudi gara bela palestina ini sepi kalang moderat maka bela palestina justru bajak oleh kelompok yang watak persis sama dengan israel,1
jujur belum saya cukup kusut dalam paham konflik yang jadi di palestina harus persepsi publik yang dukung bisa sama dengan terima sebar informasi ini pak seperti lalu tokoh muhammadiyah dan bagai,1
dengan tidak bela palestina atas jajah zionis israel anda bukan hanya tidak lucu tapi muak,2
konflik palestina vs israel memang konflik lama yang baru adalah hari hari ini di indonesia ada beberapa orang justru pihak pada israel,1
siapa yang serang duluan israel atau palestina tolong ini kenapa semua orang pada bodoh dengan tanya ini israel sudah serang duluan dari tahun,2
bijak luar negeri perintah indonesia sejak awal sudah dukung palestina indonesia sikap sangat musuh hadap israel dan tolak jalin hubung dengan israel,1
kamu baca balas saya tidak sih israel yang pertama kali tolak gencat senjata yang usul mesir kamu kalau mau jilat israel jangan nanggung lah,1
konflik israel vs palestina itu rebut wilayah semata bukan perang agama tidak ada kait dengan agama israel dukung as,1
sikap perintah indonesia juga tegas dan jelas sikap krisis palestina dan israel sumber tulis tempo,1
kalau saya sih ingin damai saja dari pada serang serang begitu banyak makan korban nanti takut konflik antara palestina vs israel moga cepat selesai iya amp akhir damai,1
saya sepakat pak saya memang sudah banyak dengar apa yang buat perintah israel lihat tidak ada ingin untuk damping hidup dengan palestina hanya saja saya tidak tahu apakah itu benar cara seluruh bagi atau tidak sama sekali,1
zionis yahudi israel tidak mempan dengan kutu dan kecam palestina butuh bantu nyata yang bisa bebas palestina dari gempur pesawat zionis,1
heran kayak tidak begitu deh cerita jendral sudirman justru lawan sukarno yang ingin gencat senjata itu cikal bakal seteru angkat darat dengan sukarno yang ujung ambil alih perintah oleh soeharto baca buku salim said,1
syiah rafidhah bebas palestina dengan andal hamas itu arti hamas kerja untuk penting imam syiah rafidhah bukan karena allah taala dan penting islam jangan tipu dengan mereka yang kata ini demi penting islam,1
iya sudah hamas salah karena guna perisai manusia dan israel biadab sudah mikir nya begitu tidak perlu biner mail bisa kok kutuk bengis israel tapi juga kutuk nekat hamas bisa banget,2
jangan israel duduk tempat huni palestina jangan rambah negeri palestina yang sudah aku oleh lebih dari atau negara dunia pbb harus selesai konflik ke negara sebut cara hukum internasional dan harus taat yang langgar harus kena sanksi,1
lihat kecut bicara barat untuk paksa gencat senjata hajar terus sampai mereka pergi dari palestina,2
konflik palestina masih lanjut karena ada organisasi teror yang ingin kuasa sana dengan jual derita rakyat dan agama islam,0
seram orang seperti dia yang pandai narasi cerita tentang konflik palestina israel karena opini banyak pengaruh orang jadi ragu mau dukung palestina apa tidak,1
saya orang indonesia mereka di indonesia benci hamas adalah penghianat dan pecah belah mereka bagi dari yahudi dan israel dan tindak mereka sangat malu bagai mahluknya rasa bagai manusia,2
hamas henti serang dan israel terus bangun mukim ilegal di tanah palestina dan lanjut klaim bagai milik mereka,0
kejut deh kalau sama hamas dengan israel hamas adalah gera palestina dari kelompok islam sunni dan nasionalis yang tentang duduk zionis israel di palestina juang dengan jajah adalah hal yang beda,1
awal sejarah konflik palestina israel adalah saat orang gembel yang dingin dan lapar ketuk rumah anda mohon makan dan lindung dan telah anda tolong anda di bunuh,2
palestina vs israel bullshit bisa di nego dengan jalur diplomatik puluh tahun koar diplomatik tetap saja konflik lanjut,2
iya memang konflik di palestina itu memang bukan konflik agama memang yang bilang agama siapa palestina juga tidak muslim tetapi di konflik palestina ini ada korban yang agama muslim iya wajar dong,1
israel laku usir dan bunuh hadap rakyat palestina sejak dulu lalu hamas lahir bagai lawan ketika jadi konflik dan hamas tindak,1
nah arti konflik sampai sekarang itu memang dasar dari serakah israel,0
bau bau aneh cium dari nyata orang liberal celup tentang konflik palestina israel mau bela israel tapi muter muter kayak gasing biar tidak tahu,2
konflik palestina vs israel sangat milu dan kita syukur semua anak bangsa ini hiruk pikuk empat jauh beda dengan tani miskin yang bunuh dengan kepala penggal di sudut negeri,2
masing pihak bangun narasi benci konflik sudah jadi komoditi bagi para elit kita jangan siram api konflik dengan bensin benci mas itu poin saya adil dan proporsional saja hamas memang bajak juang bangsa palestina dengan isu agama itu fakta,1
kitab itu tidak ada urus dengan isu politik masa kini konflik israel palestina ini urus tega hukum internasional bukan klaim wilayah dasar ayat ayat alkitab atau ramal gak jelas tentang hari kiamat apa agama rohman,2
halo konflik israel dan palestina itu internal saja saudara bangsa dan tanah air saja lagi duka karena jadi yang poso kok pada diem saya mah save poso saja lah,0
lagi ramai konflik palestina israel dan banyak yang tanya pbb mana bagi yang tarik dengan cerita macam itu dan bagaimana dunia kerja,1
konflik palestina israel itu konflik nasionalisme dan bangsa bukan agama catat bukan agama,0
soal konflik israel palestina kita harus simpati pada rakyat palestina tapi kita juga harus tahu bahwa pimpin hamas,0
semua yang rasa diri bangsa palestina pasti ikut karena roket dan peluru tidak bisa milih makanya ini bukan konflik agama tapi tidak semua orang yahudi profesional israel http,0
ini tidak ada hubung dengan perintah tapi banyak rakyat indonesia profesional dengan palestina karena palestina negara islam mereka itu konflik sudah ribu tahun lalu dan,1
aku pikir sekarang kelompok islam moderat ubah pandang konflik israel palestina selesai dengan runding begini lebih sering amp yang sekarang juga jadi clash senjata muncul ketika awal,1
konflik israel palestina adalah konflik sarat penting politik dan ekonomi negara negara besar di kawasan,1
dulu ada yang komen begini israel sama palestina jangan damai dong kalau damai nanti kiamat bitch what the fuck jadi kamu lebih baik milih tidak kiamat banding damai dunia berapa banyak orang bakal mati,2
kalian terlalu sibuk dengan isu konflik palestina israel dan turki sampai kalian lupa bahwa bangsa sendiri yang kalian tinggal saat ini juga sedang konflik,1
ini ibarat kutu dari langit bagi palestina dan israel,0
konflik israel palestina bukan konflik yang mudah jelas dan paham tolong jangan dadak rasa ahli hanya telah baca artikel atau nonton video yang belum tentu benar pula http,1
cebong bipang jelas jelas israel yang ambil tanah palestina baca sejarah palestina dan israel cebong bip,2
turut duka cita untuk konflik palestina dan israel moga palestina dan israel bisa hidup dalam damai dan moga selalu hindar dari segala konflik,1
