text,label
"It's not just about Christianity, Palestine is also often beaten by Israel, there are lots of digital footprints if you want to find a religious issue for sharing, because yesterday, the Al Aqsa Mosque was damaged, one of the triggers for the current hot conflict.",pos
The core who attacked first was the Palestinians who kept running into the mosque to play victims Israel attacked the mosque even though there were stones ready inside the mosque,pos
"bro, keep on defending what is right, according to human principles, we have released it, it has been written in the war now because israel attacks Hamas and israel retaliates to protect citizens",pos
"Hamas, right, blablabla, the Palestinians are massacring and killing us, we can only fight with memes and social media platforms, we can't go to war there eh, we are still at war with Palestine, instead we are busy looking for a hunt, then who wants to defend Palestine?",pos
"Those who say Hamas is the cause of the riots, even terrorists are only western and Israel itself, of course, the name of the seating area, yes, it's not possible to just hang it with diplomacy. Surely people who fight hard is something that can't be prevented.",pos
"With war or maintaining the Palestine vs Israel conflict, Palestinian sympathetic donations are suppressed from sympathetic countries, God Jobs Hamas.",pos
"Let me give you another point of view, what if you become president of Israel and your country is a Hamas rocket, a terrorist, so the party continues to win the war between Hamas and Israel, not Palestine, two of them are victims, if there is no conflict, don't help",pos
"Hamas is fighting against the Israeli army, I'm sure not all Palestinians want war with Israel and the media as a result of framing Israel attack mosques but the media don't publish Hamas provocations Israel",pos
"at this time we choose to be with our brothers and sisters of our faith because for me this is a religious issue, yes, it is true that it summarizes all the Palestinian people who say religion, but we also have to remember that this old conflict and war was driven by our religious narrative.",pos
"What's worse about the tweets of the conflict between Israel and Palestine in Indonesia is that it brings it into the realm of the rioting camps in Indonesia, there is a reason that is more damaged than that yet in Indonesia.",pos
"In difficult conditions such as concentration camps, Israel's behavior retaliates, even though the impact on the settlements of the colonized residents is still reasonable. I am happy for Hamas to advance with rockets, the deterrent effect is that Palestine can be injured to the heart of Israel",pos
People are starting to appear pretentiously defending Israel and the Israel vs Palestine campaign is not a religious conflict for people who defend Palestine on a wrong religious basis,neg
nothing worse than spit that speaks arabic but zionist heart he quipped Arabs themselves who are wrong in Hamas and palestine and silence with tyrannical zionist jews I also met someone like this who shouted independence but kept quiet,neg
"To defend Palestine, of course we need to defend Palestine because there are many civilian victims and so is Israel, but to defend Hamas, which is a real terrorist, we need to rethink Hamas as a terrorist organization like the Papuan Family Planning Board.",pos
Israel-Palestine is not a religious conflict. The first layer of enemy propaganda is blurry and we may lose our ground for their opponents if they are successful.,pos
"one needs funding, the other needs ex-arms exhibitionist, it's really a symbiotic mutualism between Hamas and Israel",pos
The Palestinian issue has always been a scene on news channels with a conflict curve that is almost traditional with simple solutions,neutral
"This issue is intended to attract sympathy from those who do not understand the real issue between Israel and Palestine, this issue is very sexy to attract sympathy because it can lead to religious conflict if the Papua issue has no impact on them.",pos
"We support the struggle of the Palestinian people but we don't need to support the radical Hamas, you idiot. You hear, the attack is focused on Gaza and that is indeed under the Hamas administration and Hamas is indeed one of the militant groups with weapons.",neg
"It's true that this is the Hamas conflict or the Palestine vs Israel conflict. Palestine is not only Gaza, the Palestinian people also work in Israel for the Israeli people. They also condemn the act of ordering in Palestine. Muslims living together with non-Muslims are strange.",pos
"Israel-Palestine conflict in the eyes of the average or many Muslims and the media is the same analogy as Jakarta vs Papua in the eyes of the average human rights activist and the Israeli media or Jakarta just fart against Palestine or Papua then you will get great coverage, Mas Toto",pos
"Of the many tweets about Palestine that actually went out of line, Hamas was the same thing as Opm, who was annoyed but I had to be patient",pos
"Let me help you a little clear, don't be trapped by the Hamas issue. Fattah. If you want to know, Fattah itself is an organization that divides Islam and Palestine. All rockets sent to Israel have been targeted, but not all targets are the same as Israel.",neg
"Hamas and Israel conflict, the two parties profiting from selling weapons, the committee collects donations, just like that, the pattern continues",neutral
"the war between israel and palestine is an unequal war then people who viciously insinuate that if the Palestinians are fighting for business and are rich, then he is he.",neg
"Don't stir up the issue, support Hamas or support zionists, don't have anything to do with it, support Palestine and Israel, reach a new, just direction.",pos
"It's up to you if you want to understand or care about the Israel-Palestine conflict, but don't donate money to a charitable foundation that raises the issue of the Israel-Palestine conflict.",pos
"But if you don't like Hamas, you'll definitely say you don't support Palestine, you support Israel, even though you've just seen an example now that Hamas is attacking Israel in vain because of the Iron Dome.",neutral
"The wrong point of view of Muslims themselves, who first became Jews and Christians, is like a group whose enemies are based on the Koran, the political conflict in Israel, Palestine, then becomes a conflict.",neg
"It's too much to worship Hamas, if Allah Azza wa Jalla doesn't belong to any role in protecting Palestine, defending Palestine can only be done with effort, even though if you want to dismantle Hamas, it's only pretending to be the enemy of the Jews and defending Palestine.",pos
"For some reason, I saw that the Palestinian-Israeli conflict was right as an attempt to prevent it from becoming the apocalypse because the prediction of the apocalypse had arrived, the conflict was over and what happened",pos
"It's because he likes to use Palestinian attributes, so every Palestinian issue people focus on religious conflict",neutral
"Israel vs Hamas orders, I join you, purely a political conflict, so far the news has turned into a religious conflict as usual. What conflict is the biggest victim, Israel, Palestine?",neg
"Hamas is only looking for economic profit from the conflict they created, while Israel is helping Palestine sit down with the covid vaccine, so what are we doing with the Israeli Hamas conflict?",pos
"The conflict can be said to be the same if the cause is the same, but the Sampit case is different from the Poso case, especially the Palestine vs Israel case, we once expelled FPI during a direct conflict because they wanted to ride with the issue of religious sentiment.",pos
"Hamas doesn't represent Palestinians at all, they control Gaza with propaganda and pressure",neg
"What the hell, people know the history of Hamas and how are relations with the Palestinian people, but yes, it's not Indonesia. The name if there are lots of verified accounts, it's stupid like Gin for fake articles.",neg
"Israeli Jews are confused now that they are not only at war with Hamas, Palestine, but also war with the Lebanese Jordanian people, maybe Egypt will follow.",neg
"The Hamas terrorist war with Israel, the Palestinian people is just a shield for Hamas' life",neutral
"You really care about and care about the conflict between Israel and Palestine, your neighbors are having a hard time and are hungry, you just don't care about those who are far away and those who are close don't care",pos
"I really support the Palestinian people but please guys, don't be stupid, don't swallow all the news if you don't know what the Israel vs Palestine conflict is, I'm just joining the Zionist political conflict Israel vs Hamas, not between religions, Judaism vs Islam, must be smart",neg
"Maybe a corrupt country can do that, colonize, let us know that Hamas is corrupt and the Palestinian command is incompetent. What's the right relationship with colonizing and attacking Israel on Palestine",neg
"Hamas thinks that maintaining a crazy conflict, the Palestinians attack it while praying Tarawih quietly, that's wrong, Hamas thinks this time",neg
x Supporting Hamas is not a Palestinian state but pretending to support Palestine only with costumes,pos
"The short axes who eat the narrative will be confused by the fact that there are Hamas who maintain war and fortunately there are those who are even more confused by the fact that there are orthodox Jews who actually support the Palestinians, the bad guys and the good guys in both.",neg
"Or also the knot that if you have sympathy for the Palestinian condition, it's the same as supporting Hamas. This is really weird too",neg
"If I can say it's a good Israel vs Hamas conflict and the impact on the Palestinian people, I'm sorry if I can be wrong, OK?",pos
"the key is to stop the war, stop sending help for what to do to Palestine, it will be peaceful and Hamas will die by itself",pos
"still don't understand the motives for the conflict between Israel and Palestine, which in this era are still trapped by the difference between Hezbollah and Hamas, I need to read it properly, see it from the point of view",neg
"Hanan Ashrawi, a Palestinian Christian who is good at diplomacy, doesn't compare himself to tens of thousands of stone-headed Hamas.",pos
"I agree with this mother, I think it's clear that she stands up for the Palestinian people, if from the costumes and narrative she supports the Palestine Liberation Organization, try to find one that supports the Islamic Resistance Movement Hamas, the narrative is definitely different.",pos
"That's not the logic of thinking, bro, dehumanizing Israel against Palestine is for a defense mechanism for the Palestinian people, which is marked by the formation of several organizations against one of Hamas, all Palestinians, the right to self-defense because of colonialism.",pos
"Self-defense is necessary, but what Hamas is doing is bombing Israel with rockets and then protecting it behind civilian houses rather than making a basement above a Palestinian residence, it's the same as giving Israel time to attack Palestine",neg
"if you help stop the war, it might take a long time to run out of funds and eventually force a ceasefire",neg
"The suffering of the Palestinian people has led to the issue of the Hamas vs. Zionist conflict, so many understand that the Palestinians are victims and are stupid. Not one of them leads or knows that they live in Gaza. You are stupid.",neg
"I'll repeat that the mechanism against Hamas is the same as before against the oppression of the system. I'll ask you, what is your theory in the problem of Hamas, that Hamas is Palestinians, what theory do you hold, humans, explain your theoretical perspective.",neutral
Diplomacy for Palestine and Israel is like hoping for an apple that can be picked from a starfruit tree,neutral
Palestinians are one with Hamas to defend their land,neutral
"If I have an opinion about the riots in Palestine and Israel, but with a different perspective from the general public, people will blaspheme, right?",pos
"Palestine vs Israel conflict since I was born, just like that, it never ends, which is a bit mod and I know it myself, Rizieq and the Yemeni gang here and also Ustadrun like Somad will open a pretend donation for Palestine but the ending is used for marriage in the morning, buying HD Rubicon etc.",pos
Hamas and Israel are symbiotic mutualism or mutual benefit,neutral
"Hamas and Israel are a symbiotic mutualism when Hamas, the wallet tip will surely cause Israel to test weapons and Hamas harvest donations from the Palestinian people, which is between life and death",pos
"Palestine must be independent, bro, smartly, not using corpses, you support it when it's hot, bro, if you want to fight Hamas, just fly there, bring your family, bro",pos
Hamas and Israel mutualism symbiosis,neutral
Let's just say that yesterday just ceased arms from Intermezo,neutral
"there are so many analyzes that say that Hamas really doesn't care about the safety of the Palestinian people, they know very well that the rockets sent to Israel will not be of much use, but in fact they send too",pos
"the issue of religious conflict to brutally close Israel in the evil occupation of apartheid, fight for Islam, be patient, don't provoke it with suicide bombings, this method is not smart, it will make Islam bad name and end the issue of Palestine's transfer to Israel",neg
"just like saudi arabia which went bankrupt the economic system in yemen and today asks for a ceasefire and the end of the israel war too, saudi arabia is still in the region because it belongs to history but zionists only contain migrants and are stateless",pos
"If the Palestinian conflict with Israel is normal, PKS immediately raises donations as well as ex-FPI. Ex-HTI is always fussy about religion, even though it's only a political issue.",pos
"Hopefully the two countries can live in peace and harmony, hopefully Palestine and Israel can both be independent because in accordance with the constitution that Indonesia is independent",pos
"Even the people of Israel themselves are asking for a ceasefire, hopefully it will end soon",neutral
China where the polo people kneel the soul of the Zionists who serve China and Israel laknatulloh,neutral
"Palestinians believe that Israel said that calling for a ceasefire has been destroyed, right? Gaza is a subtle Israeli war tactic to die. Gaza's economy will all wake up and be damaged. If he continues, Israel will surely turn to ashes.",pos
"the israel vs palestine conflict, the financial benefits of the Hamas group",neutral
support Palestine but not with Hamas it must be the fruit of an easy-to-understand attitude,neutral
I like Palestine and Israel and Hamas I don't like it,neutral
"Do you know that Hamas is because of the conflict between Palestine and Israel, I personally prefer PFLP or Fatah, even though they are communists and liberals, but it's still far better to say that the demonstration was a provocation from the first clash but",pos
"It is Hamas that always causes trouble. Hamas wants peace with Israel, but the condition is that all Jews are killed and Israel has to leave Jerusalem. This is not a win-win solution.",neg
for khaled mashal israel vs palestine conflict means money,neutral
"Yes, that's why UN wants to be in the middle of this problem, proposes a solution, namely Palestine and Israel but Fatah wants it but Hamas refuses and Hamas wants death to all",pos
"Israel knows very well that Palestine has protested directly against Al Aqsa, rioting the worshipers after that, and then Gaza has attacked, under the pretext of Hamas, for twenty years, but yes, it's still surprising.",pos
Koplo people in this country are frying the Palestinian-Israeli conflict,neutral
"It's an old hoax, people don't care, it's even more true that the issue of the Israel-Palestine conflict is indeed the one who takes care of it",pos
"there's a lot of people talking about Palestine and Israel and the curses that defend it, uh, end up making a donation, so it's not a donation",neutral
"Israel is starting to worry about stocks of iron dome tips, while rockets from Hamas continue to go crazy, the West is starting to force a ceasefire",neg
"don't want to stop, their true nature is hypocrisy",pos
"After diving through the post, the conflict between Palestine and Israel, both the pros and cons, even touched the issue of Islamic history that we rarely know about ourselves.",pos
"Yes, it's stupid of you to say thank God when the missile was able to hit Israel",neg
give support not only for the benefit of the party but we are like people who believe in God,neutral
no grounds for a ceasefire,neutral
"Palestine, even though it has received positive world sentiment from seizing land on the west bank yesterday, had to let PLA go forward but was instead damaged by Hamas by pulling the focus back to the Gaza line conflict by bombing each other with Israel.",pos
"Don't stop fighting, wait for Israel to powder first, it's good",pos
"The Palestinian-Israeli conflict at the grassroots may not be based on religion and race, many people say that but I believe these two primordial identities are the big basis in the conflict.",pos
"Fatah will probably cooperate with Hamas on Israel, this merger is rarely sold in Palestine, so the fight for Palestine's allies is getting stronger and has joined the Jordanian people, Syria, Iraq and Luban, who will continue with Palestine.",pos
I understand more and more that Hamas is a terror organization in Saudi Arabia because they sell the suffering of the Palestinian people by using religion,pos
"In Palestine, the Hamas Party in Indonesia has the same affiliation as the Muslim Brotherhood, they love the caliphate, even if by means of terror",pos
"Fatah may join hands with Hamas against a rare combination in Palestine, so the fight for Palestine's allies is getting stronger. The Jordanians, Syria, Iraq and Lebanon also want to join the fight against SavePalestine Israel.",pos
"Hamas is no different from terrorists who protect behind religion and protect the Palestinian people for the sake of the ambitions of the Palestinian people. Radical victims don't want peace, but the feeling of being oppressed is the same as Kadrun, how can Palestinians get sympathy from the world?",neg
"there is nothing wrong with israel or palestine it is the fault of the rioters that Hamas has become the victim of palestine for their own sake, unfortunately the majority of Muslims are blinded by the media that keeps framing wrongly against israel",neg
"Palestine is the name of the region in terms of ethnicity and religion, while the state of Israel is a country that the settlers of the colony see as Zionists claim that the pretext of religion that expelled tribes in Palestine has nothing to do with Israel's descent.",neutral
Hamas is one of the causes of the Palestinian-Israeli conflict,neutral
"And how is it that Israel will win, the people will kill Palestine, there will be less Israel belongs to America and China, whoever attacks Israel with weapons will actually hurt Muslims. Diplomacy is a good way, but it's tutu",pos
"you live in Indonesia, do you know about the problems of Palestine and Israel, of course, you know what is right and wrong, it's clear that my prediction is just a trap for you.",pos
only so the Muslim community in Indonesia they support Hamas but hate the shia who help Iran material to Palestine which Turkey praises with its erdogan try reading the news don't just read family wags don't be ashamed that's how you praise Iran Palestineunderattack,neg
"While the Hamas leadership enjoys a luxurious life, the Palestinian people are victims of the Hamas bombing and Israel, but the planting of the seeds is always a religious issue.",neutral
because what the world needs is an opinion that Palestine is independent with Jerusalem as its capital,neutral
there are many people who are misunderstood about the conflict between Palestine and Israel,pos
"Indonesia doesn't have diplomatic relations with Israel, it's been a long time without pressuring the Arab countries to make Palestine independent.",neg
"the point of all this is that until the end of the apocalypse, Israel and Palestine will not be at peace, only Allah swt knows when the Israeli-Palestinian conflict will end in this world.",neutral
"Palestine vs Israel conflict is not a religious war in our country, this is an issue where is the boiling point of Islam vs Judaism",neutral
"remember reading Fadel more about the conflict between Israel and Palestine, but if you look at it from the human side and try to remember history and what was written in the Koran, yes, let's just be quiet.",pos
"If Israel has been at peace from the first, it's been over, this is a conflict, Israel wants Palestine to be annihilated and can't stop them.",pos
"Moderates in this country must be at the forefront of opposing Israel, because the state of Israel is the basic form of the race and religion of Judaism. Because defending Palestine is lonely, there are no moderates, so defending Palestine is actually hijacked by groups with the exact same character as Israel.",pos
"To be honest, I'm not quite confused about the conflict that has occurred in Palestine, the public perception that supports it can be the same as massively spreading this information, sir, as was the case with Muhammadiyah figures, etc.",pos
By not defending Palestine against the Zionist occupation of Israel you are not only not funny but disgusted,neg
"Palestine vs Israel conflict is indeed an old conflict, the new one is today in Indonesia some people are actually on the side of Israel",pos
"who attacked Israel or Palestine first, please help, why is everyone being stupid by asking this question, Israel has attacked first since last year",neg
"foreign policy, Indonesia's command from the beginning has supported Palestine, Indonesia, is very hostile towards Israel and refuses to establish relations with Israel. Program follow-up",pos
"Did you read my reply, didn't Israel first refuse the ceasefire that Egypt suggested, if you want to lick Israel, don't bear it",pos
"Israel vs Palestine conflict is just over territory, not a religious war, not related to Israel's religion, support AS",neutral
Indonesia's commanding stance is also firm and clear in its stance on the Palestine and Israel crisis,neg
"If I just want peace instead of attacking, so many victims will be afraid of the conflict between Palestine vs Israel, I hope it ends soon, the end of peace",neg
"I agree, sir, I've heard a lot about what the Israeli command saw that they don't want to live with Palestine, it's just that I don't know if that's the whole way to do it or not.",pos
Israel's jews zionists do not work with fleas and denounces Palestine needs real help that can free Palestine from the zionist planes,pos
"hmmm, isn't it like that, the story of general sudirman, in fact, Sukarno's opponent, who wanted a ceasefire, was the forerunner of the enemy in the army, with Sukarno, who ended up taking over orders by Suharto, reading Salim's book, said",pos
"Shia Rafidhah is free from Palestine reliably. Hamas means that Hamas works for the importance of Imam, Shia Rafidhah, not because of Allah ta'ala and it is important that Islam does not deceive those who say this is for the sake of Islam.",pos
"Yes, Hamas is wrong because using human shields and Israel are barbaric, already thinking about it, there is no need for binary mail, how can Israel's ruthless curses work but also Hamas' reckless curses can do it",neg
Don't Israel Sit Where Palestine Lives Don't Enter Palestine,neutral
"Look, the West lobbied the West to force a ceasefire, beat them up until they left Palestine",neutral
The Palestinian conflict is still continuing because there is a terror organization that wants to rule there by selling the suffering of the people and the religion of Islam,pos
"It's scary that people like him are good at narrating stories about the Israeli-Palestinian conflict, because people's opinions are influenced by many people, so they doubt whether they want to support Palestine or not.",pos
"I am Indonesian, they hate Hamas in Indonesia, they are traitors and divide them from the Jews and Israel and their actions are very shameful, like creatures, feel like humans.",neg
Hamas stops attacking and Israel continues to build illegal settlements on Palestinian land and continue to claim it as their own,pos
"It's busy, Hamas is the same as Israel. Hamas is the Palestinian movement from the Sunni and nationalist Islamic groups, which is about sitting Israel's Zionists in Palestine, fighting with colonialism is a different matter",pos
"The beginning of the history of the Palestinian-Israeli conflict was when a cold and hungry poor person knocked on your house, begging for food and protection, and you have helped you to be killed.",neg
"Palestine vs Israel bullshit can be negotiated with diplomatic channels, decades of diplomatic campaigning, still conflict continues Israelterrorist Israelterrorist",neutral
"Yes, indeed, the conflict in Palestine is not a religious conflict. It is true who says which religion Palestine is also not Muslim, but in this Palestinian conflict, the victim is Muslim, right?",pos
"Israel has been expelling and killing the Palestinian people for a long time, then Hamas was born as an opponent when it became a conflict and Hamas took action against it.",pos
"Well, the meaning of the conflict until now is really the basis of Israel's greed",pos
"smells weird smells real, liberals talk about the Palestinian conflict Israel wants to defend Israel but plays around like crazy so you don't know",neg
"The Palestine vs Israel conflict is very sad and we are grateful that all the children of this nation are in a frenzy, much different from the poor peasants who killed their heads in a corner of the country.",neg
"each party builds a narrative that hates conflict has become a commodity for our elites, don't sprinkle the fire of conflict with gasoline, hate, mas, that's my point, it's fair and proportional.",neg
"The book doesn't deal with current political issues, the Israeli-Palestinian conflict deals with international law, not territorial claims based on biblical verses or clear predictions about the Day of Judgment or the religion of Rohman.",pos
"hello, the conflict between israel and palestine is internal, brothers and sisters, and the homeland is still sad because it's poso, why is it that i stay silent, i just save poso",neg
There are still many Palestinian-Israeli conflicts and many are asking which United Nations is interested in such stories and how the world works.,pos
"The Palestinian-Israeli conflict is a nationalism and nation conflict, not a religion, not a religion",neutral
"Regarding the Israeli-Palestinian conflict, we must sympathize with the Palestinian people, but we must also know that the leader of Hamas",neutral
"All those who feel that they are Palestinians must join because rockets and bullets can't vote, that's why this is not a religious conflict but not all Jews are pro Israel http",neutral
"This has nothing to do with orders, but many Indonesian people are pro-Palestinian because Palestine is an Islamic country, they have been in conflict for thousands of years.",pos
"I think that now moderate Islamic groups have changed their perspective on the israel-Palestinian conflict ending with more frequent gin negotiations, which are now also becoming weapons clashes that appeared at the beginning.",pos
The Israel-Palestine Conflict is a politically and economically important conflict with major countries in the region,pos
"first commented gin israel and palestine don't be at peace, if there is peace, it will end bitch wtf so you better choose apocalypse versus world peace how many people will die",pos
"You are too busy with the issue of the Palestine, Israel and Turkey conflicts that you forget that the nation itself that you live in is currently in a state of conflict with the legitimate enemies of the country",pos
This is like a tick from the sky to Palestine and Israel,neutral
the israel-palestine conflict is not a conflict that is easy to understand and understand please don't suddenly think the experts have only read articles or watched videos which are not necessarily true http,pos
cebong bipang is clearly Israel who took Palestinian land read the history of palestine and israel cebong beep,pos
"condolences for the conflict between Palestine and Israel, I hope that Palestine and Israel can live in peace and may always avoid all conflicts.",pos
"The Israeli-Palestinian conflict has returned to its peak, and even an apartment in the city of Gaza that was thought to be the head office of the Hamas group was destroyed by Israeli air strikes, how is the world responding?",neutral
They are trying to direct public opinion that Palestine and Israel are not a religious issue but only a political issue,pos
Indonesia as a citizen of the world and adheres to free and active politics must also initiate efforts for a just peaceful solution to the israel-Palestinian conflict in the Solidberg struggle,pos
It's stupid that the Palestinian-Israeli conflict is a religious conflict,neg
I'm tired of all the Palestinian-Israeli timelines from left to right and I can't help but feel grateful that I don't live in a conflict area and can only pray fully for the cause,pos
"Don't be easy to be stupid and provocation, Palestine sits down, Arab sits down, Israel sits, Jews and Arabs live in peace, Palestine wants to rule Jerusalem in Israel.",neg
"If you still believe in religious conflict, there is also evidence that thousands of Jews in Israel have taken to the streets to hold solidarity actions for Palestine, they condemn the Israeli attacks against Zionists.",neutral
"The Palestinian-Israeli conflict is a conflict over territorial boundaries that is politicized into a conflict between religious groups, which is like identity politics with religious issues, believing that they are not fighting for",neutral
"The Israeli-Palestinian conflict is quite complicated. The narrative of the form of two countries is absurd. Why is one of them a problem with natural resources, for example, access to water is a crucial problem and a long conflict?",neg
Palestinian and Israeli civilians are the same victims of war,neutral
"The word war between Israel and Palestine is purely a political conflict, but how come the reality is that the pro-Hamas camp always carries the belief that religion means religious conflict, right? Israel savesrael?",pos
"since morning I can't sleep, open twitter, fill in the pros and cons with Palestine and Israel, ask strongly for prayers and debates for agnostic atheists, it's really hard, wow, they add to their discussion in English, which is like an international journal, basically",pos
"It's true that Palestine and Israel are stubborn, not peaceful even though they are one Abrahamic descendant",pos
while running and holding up the flag from the paper he shouted Palestine Palestine Palestine when I saw the flag wrote I love Palestine and Israel I don't know who taught the dog it's my child who is just in elementary school,pos
"what if one day Palestine loses and then the president of Palestine says just give up, let's join Israel, cape cuy, the enemy is big, then Palestine is gone and becomes a full-fledged israel state",pos
"oh, so it's not wrong, if Palestine really wants to take over the territory, you have to be brave first to go to war with Israel and its allies",pos
"Hamas and Israel From the perspective of Hamas is the hero of the Palestinians, Hamas is like a terrorist, but from another perspective that Hamas and Israel are one stronghold, where Hamas becomes a force to expel Palestinians by small attacks that respond with big attacks.",neg
it's not okay for people to support the evil of the israel war just because they have different opinions and are blind to the Palestinian victims,neg
"I agree with Brother Didu lately that Palestine has been wrong, even though the culprit of all of this is Israel, even Hamas is wrong because of the war with Israel, so what do they want to do to silence Hamas and then the Palestinians are finished",neg
"This time I'm going with you, Israel, Palestine, don't associate it with religion",neutral
war with jews israel will be this islamic etiquette in war muslims must know palestine israel savepalestine palestine savepalestine gaza alaqsamosque alaqsaunderattack prayforpalestine prayforpalestine,neutral
please don't be silent this tweet attacks israel against palestine about international law and basic morality and must end immediately we urge the world to take action now to stop the new wave of israel aggression heargaza,pos
"Palestine and Israel conflicts often become very easy for them to get videos or pictures of our old pictures who don't follow the Palestinian information, it will be very easy to believe when they see new information, check Google correctly, search for keywords in English.",pos
"but the problem is that palestine people are much smarter than countries that have been cheated by China, just check on google the number in colonial conditions only the number of professors in Palestine is almost the same as the number of professors in Israel",pos
"religious drunk people support israel even though Palestinians intend to make a state not a caliphate with an ideal foundation similar to Pancasila because of the variety in their community who are expelled from their homes and live in evacuation places, not Indonesians if they are not pro-Palestinian",pos
"Usually, Israel is afraid, and then shouts a ceasefire. If the Palestinians who are beaten are silent, they are classified as infidels",neg
"Sorry, I didn't aim at Israel's actions, but what's weird is why the Saudis didn't help Palestine, I hope you also vote for the Saudi attack on Yemen, Saudi Israel, is it the same as the attack?",neg
actually who is the president of america will not affect the middle east because they are all under zionist control the only difference between biden and trump is that trump is a business person so trump prefers not to carry out a ceasefire when taking over jerusalem,neutral
"In fact, Palestine and Israel are not just Hamas, but Israel's Apertheid system for Muslims and Christians there, but people like this are normal, how do you understand what Aperthe is?",pos
"Yes, Hamas vs Israel is the same thing as the Dutch colonial era, then Hamas is the same thing with the Indonesians in the past, namely holding back their homeland, there is no more reason why Arab countries don't help Palestine because America and Israel are the same as the big media.",neg
when other countries celebrate Eid al-Fitr and are still busy with covid in Palestine and Israel are in mourning and plans for a full-scale war protect the servant who is not wrong,pos
One thing that is certain in the Palestine and Israel conflict is that every civilian who does not fight for the right to live is more gray and rainbow,pos
"The countries of the world can only shout without any real effort to support Palestine for fear of Israel's ally, the United States of America.",pos
"It's true that Indonesia has not established diplomatic relations with Israel. Until now, Indonesia's foreign policy has always supported the independence of the Palestinian state. How was Palestine in the past, I and supported the Indonesian Sovereignty at the time of RI independence.",neg
cease fire to fill supplies,neutral
"Hopefully, his close relationship with the Israeli Zionists can be a way for the Israeli Zionist attack on Palestine to end soon.",neutral
"I am also like a Christian, defend Palestine on behalf of humans, not Hamas, but outsiders bring a strange religion, why is the problem of conquering territory brought by religion and Muslims are being oppressed, let's just be one Arab country, just relax, politics and religion don't always get mixed up",neg
"The Israel-Palestine conflict is not impossible to trigger a world war to a world war, of course it will be much worse than that because it also triggers a civil war in certain areas in Europe, Germany may join Turkey, which is called a classic ally.",pos
"Halaaahh stale tactics when Israel has started to disintegrate Iron Dome through the city begins to be bombarded, starts asking for a ceasefire, don't give up, beat Israelterrorist Israel",neg
the spirit to fight Hamas continues to attack Israel and don't want to stop savegaza,neutral
and not a religious war because in Israel Islam Judaism Christianity is not a ethnic war in Israel Judaism Israel Palestine and Arabs is not a war between countries Hamas Islam,neutral
"it's really weird, bro, you still want to be stupid with the term raising human funds for Palestine, invite war against Israel, hello, far away to Palestine, it's better for you to just fight terrorists in your own country, the funds that you have collected, you give to the families of terrorist victims",neg
"Palestine is like the center of conflict if the basis of the hadith of war will start from the fall of Saudi Arabia, Rome and then Dajjal",neg
"who loses over this world, whether in Indonesia or like Palestine and Israel, the winner is Nu",neg
"There are too many narratives that the negation of religion in this conflict has caused the movement for solidarity with Palestine to be scattered, even though Soekarno himself is a party to Palestine if he is allergic to the opponent's religion with the argument of oppression.",pos
"Palestine vs Israel war this time, show that the drone is very real, whether the capital that is affiliation with Israel is for the struggle of the Palestinian people, time will answer aqsaunderattack palestineunderattack",pos
"If you are in a hurry, you will also invite a ceasefire, Israel is backing America, which is ready for a real letter with a stamp duty of thousands",pos
"om erdogan it's better to imitate the way Indonesia fought against the Israeli aggression against Palestine, don't have diplomatic relations with Israel, let alone trade relations that are mutually beneficial",pos
"You can guess that HTI and FPI also forbade the connection with supporting Palestine and strongly reject Israel, even though at that time the snub Jews used other reasons with complicated evidence, aiming to eliminate supporting Palestine in their society.",pos
"but it's strange for petty people who know a lot about the news narrative and are now in the field distorting the fact that it was Palestine and Hamas that created terror by sending rockets to Tel Aviv, inamalayaforpalestine, israelterrorism palestine",neg
"well, if the zionist jews start to lose, ask for a truce, that's really good",pos
"I think it's ridiculous, I think if Indonesia wants to help resolve the Israel-Palestine conflict, the first step is to open diplomatic relations with Israel.",pos
jewish zionists convulsions convulsions unb,neutral
"Indonesians are sometimes weird, they don't know what if there are many Israeli citizens or Israeli soldiers who are Muslim against Hamas terrorists, it's proof of their love for Israel, why does Israel hate it? I think it's weird with Indonesians",neg
"I mean the Palestinian conflict is a human conflict, don't narrow it down to other issues",neg
"For issues that are extremely popular like Palestine and Israel, there are very few books that discuss their conflict in Indonesia, it's only right that netizens are just debating the coachman on social media.",pos
"The deceitful human standards that humans shout are only for the subjective group of parties because the feeling of one group should not wrap this Israeli-Palestinian conflict with human issues, let alone religious issues, only to pursue important politics and money.",pos
"retired general who likes stupid hoaxes, non-religious conflict becomes a religious issue, converts to religion in Indonesia in Israel in Israel, big Muslims in Palestine, big Christians, don't pretend to be stupid, what school are you going to?",neg
"what's ironic about living in the direction of the religion of Palestine and Israel, the fuss is only about land grabs, which each claim historically has their ancestral tribe, but by the media and stupid people it becomes a commodity, looking for attention and making money",neg
"Palestine and Israel are not about religion, but about territory",neutral
"One of the big issues due to the long conflict is the pedestal of the illegal Israeli settlers on Palestinian land, the greedy Israeli terrorists",neg
Hopefully there will be a peaceful road for Palestine and Israel so that civilians will no longer be victims of peace,pos
"Dear brothers and sisters, you know that nature knows better who and what to answer with the difference between the two sides of Palestine and Israel",pos
"does the law still have to work, don't let things like this keep repeating, young people who say millennials are good at playing tik tok but don't know the history of Palestine and Israel are lying, they're just looking for excuses",pos
The barbarians here are people who are high on the lasting conflict between Palestine and Israel Mas,pos
